metric_name,group_name,data_period,est,lci,uci,geo_name,state_abbr,period_type,source_name
Frequent Physical Distress,Total,2022,11.6,10.6,12.6,New Rochelle,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,12.3,13.5,New York,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.6,14.2,17,Niagara Falls,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.4,11.2,13.6,North Tonawanda,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.9,12.7,15.1,Poughkeepsie,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.7,13.4,16,Rochester,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.7,13.4,16,Schenectady,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15,13.7,16.3,Syracuse,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.2,12,14.4,Troy,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.9,14.5,17.3,Utica,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.7,9.7,11.7,White Plains,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,11.8,14,Yonkers,NY,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9,8.1,9.9,Apex,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.8,10.7,12.9,Asheville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.2,13.9,16.5,Burlington,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.9,8.1,9.7,Cary,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.5,8.5,10.5,Chapel Hill,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,9.9,12.1,Charlotte,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.8,10.6,13,Concord,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.9,9.8,12,Durham,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.4,12.1,14.7,Fayetteville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.7,13.3,16.1,Gastonia,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,11.6,14.2,Greensboro,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.3,13.9,Greenville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.5,12.2,14.8,High Point,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.5,8.5,10.5,Huntersville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.6,9.5,11.7,Jacksonville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.8,12.6,15,Kannapolis,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,9.8,12.2,Mooresville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.6,9.6,11.6,Raleigh,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.7,14.5,16.9,Rocky Mount,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.3,11,13.6,Wilmington,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.7,12.4,15,Winston-Salem,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.2,14.6,17.8,Yanceyville,NC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.9,9.9,11.9,Bismarck,ND,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.9,8.9,10.9,Fargo,ND,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.8,9.8,11.8,Grand Forks,ND,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.4,16,18.8,Akron,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.7,13.3,16.1,Athens,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.7,15.3,18.1,Belpre,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.4,16.9,19.9,Canton,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.8,15.4,18.2,Chillicothe,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.4,13.2,15.6,Cincinnati,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.1,16.8,19.4,Cleveland,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.6,12.6,14.6,Columbus,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.8,12.6,15,Cuyahoga Falls,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.4,16.9,19.9,Dayton,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.2,15.7,18.7,Elyria,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.5,13.2,15.8,Findlay,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.8,15.3,18.3,Hamilton,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.2,12,14.4,Kettering,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.1,10.2,12,Lakewood,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.8,16.3,19.3,Lima,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.4,16.8,20,Lorain,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.9,14.6,17.2,Marietta,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17,15.6,18.4,Middletown,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.7,12.6,14.8,Parma,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.6,15.1,18.1,Port Clinton,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,20.4,18.8,22,Portsmouth,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.3,16.7,19.9,Springfield,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.3,16.3,18.3,Toledo,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,20.1,18.5,21.7,Warren,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,20.1,18.5,21.7,Youngstown,OH,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.2,12.2,14.2,Broken Arrow,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.7,14.2,17.2,Chickasha,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.4,9.2,11.6,Edmond,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.4,13,15.8,Enid,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15,13.6,16.4,Lawton,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.7,12.2,15.2,Midwest City,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.8,11.6,14,Moore,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.7,11.5,13.9,Norman,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.4,12.2,14.6,Oklahoma City,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.9,16.3,19.5,Poteau,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.4,14.1,16.7,Tulsa,OK,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.7,12.5,14.9,Albany,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.1,11,13.2,Aloha,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,10,12,Beaverton,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.9,10.8,13,Bend,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.9,10.7,13.1,Corvallis,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.2,12,14.4,Eugene,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13,11.8,14.2,Forest Grove,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.7,13.4,16,Gresham,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.1,10.1,12.1,Hillsboro,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.5,13.2,15.8,Medford,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.4,10.4,12.4,Portland,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.7,14.2,17.2,Roseburg,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.3,13.1,15.5,Salem,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.2,13.8,16.6,Springfield,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.9,9.9,11.9,Tigard,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.5,11.2,13.8,Warrenton,OR,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.4,14.9,17.9,Allentown,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.8,14.2,17.4,Altoona,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.3,13.2,15.4,Bethlehem,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.5,15.8,19.2,Chester,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.6,15.1,18.1,Erie,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.3,14.7,17.9,Harrisburg,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,19.2,17.5,20.9,Johnstown,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.6,13.2,16,Lancaster,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.4,12.1,14.7,Levittown,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,19.4,17.8,21,New Castle,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.5,13.2,15.8,Philadelphia,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.4,13.8,Pittsburgh,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.6,16.8,20.4,Reading,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.8,14.2,17.4,Scranton,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.5,14.9,18.1,Wilkes-Barre,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.7,16,19.4,York,PA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.6,13.6,Cranston,RI,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.4,14.2,16.6,Pawtucket,RI,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.7,12.6,14.8,Providence,RI,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.2,12,14.4,Warwick,RI,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.3,15,17.6,Woonsocket,RI,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.4,8.6,10.2,Charleston,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.7,11.6,13.8,Columbia,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.1,12.8,15.4,Florence,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,8.9,10.7,Greenville,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.9,11,12.8,Greer,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.7,7.9,9.5,Mount Pleasant,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.7,13.5,North Charleston,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.9,10.9,12.9,Rock Hill,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.1,12.9,15.3,Spartanburg,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.6,13.6,Summerville,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.5,12.3,14.7,Woodruff,SC,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.5,10.4,12.6,Rapid City,SD,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10,9.2,10.8,Sioux Falls,SD,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,11.9,14.3,Bartlett,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.5,13.1,15.9,Chattanooga,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.4,12.1,14.7,Clarksville,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,10,12,Collierville,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.4,9.4,11.4,Franklin,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.2,11,13.4,Hendersonville,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.7,15.2,18.2,Jackson,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.7,14.3,17.1,Johnson City,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.3,15.9,18.7,Kingsport,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15,13.6,16.4,Knoxville,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.4,15,17.8,Memphis,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.4,11.2,13.6,Murfreesboro,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.4,13.8,Nashville,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.3,15.7,18.9,Rogersville,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14,12.7,15.3,Smyrna,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,10.1,11.9,Spring Hill,TN,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.8,12.5,15.1,Abilene,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,8.9,10.7,Allen,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.5,13.5,15.5,Amarillo,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,12,14.2,Arlington,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.6,9.7,11.5,Atascocita,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,9,10.6,Austin,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.3,14.1,16.5,Baytown,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15,13.7,16.3,Beaumont,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.2,16.7,19.7,Brownsville,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.9,12.6,15.2,Bryan,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.6,9.9,11.3,Carrollton,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,8.9,10.7,Cedar Park,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.5,9.5,11.5,College Station,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.4,12.2,14.6,Conroe,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15,13.7,16.3,Corpus Christi,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13,12,14,Dallas,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.1,10.1,12.1,Denton,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12,11,13,DeSoto,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.1,13.8,16.4,Edinburg,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.5,14.2,16.8,El Paso,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.6,10.6,12.6,Euless,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9,8.2,9.8,Flower Mound,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.5,12.4,14.6,Fort Worth,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.4,7.8,9,Frisco,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.9,13.4,16.4,Galveston,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,12,14.2,Garland,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.4,10.3,12.5,Georgetown,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,12,13.8,Grand Prairie,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.6,9.7,11.5,Grapevine,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.3,15.9,18.7,Harlingen,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.2,13.1,15.3,Houston,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.4,10.4,12.4,Irving,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.7,12.5,14.9,Killeen,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.3,14.8,17.8,Laredo,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.1,9.1,11.1,League City,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,9,10.6,Leander,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,10,12,Lewisville,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.6,13.3,15.9,Longview,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.3,12.2,14.4,Lubbock,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.9,14.6,17.2,McAllen,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.2,9.3,11.1,McKinney,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.2,10.3,12.1,Mansfield,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.8,12.6,15,Mesquite,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.5,11.3,13.7,Midland,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.7,14.4,17,Mission,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11,10,12,Missouri City,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.5,14.1,16.9,Nacogdoches,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.3,10.4,12.2,New Braunfels,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12,11,13,North Richland Hills,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.1,13,15.2,Odessa,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.7,14.5,16.9,Pasadena,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.5,9.6,11.4,Pearland,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.3,9.4,11.2,Pflugerville,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.9,16.4,19.4,Pharr,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10,9.1,10.9,Plano,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.5,16,19,Port Arthur,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.3,9.6,11,Richardson,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.8,9.8,11.8,Round Rock,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.9,10.1,11.7,Rowlett,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.6,12.3,14.9,San Angelo,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.4,13.2,15.6,San Antonio,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.9,10.8,13,San Marcos,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.5,13.7,Spring,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.5,8.5,10.5,Sugar Land,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.5,13.2,15.8,Temple,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,16.1,14.6,17.6,Texarkana,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.1,13.5,16.7,Texas City,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,9,10.6,The Woodlands,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.5,12.2,14.8,Tyler,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.9,14.6,17.2,Victoria,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.4,14,16.8,Waco,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.2,12.9,15.5,Wichita Falls,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.5,9.5,11.5,Wylie,TX,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.9,9.1,10.7,Draper,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.6,8.8,10.4,Herriman,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.5,11.5,13.5,Layton,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.7,7.9,9.5,Lehi,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.2,11,13.4,Logan,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.6,9.8,11.4,Millcreek,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.5,10.6,12.4,Murray,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.9,12.7,15.1,Ogden,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.5,9.6,11.4,Orem,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.2,10.2,12.2,Provo,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,11.7,14.1,St. George,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.1,10.2,12,Salt Lake City,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.2,10.3,12.1,Sandy,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.3,9.5,11.1,South Jordan,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,12.1,14.1,Taylorsville,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.3,10.4,12.2,West Jordan,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14,13,15,West Valley City,UT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10,9.1,10.9,Burlington,VT,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.8,8.8,10.8,Alexandria,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.2,7.4,9,Arlington,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.6,8.7,10.5,Centreville,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,11.3,10.3,12.3,Charlottesville,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.5,11.4,13.6,Chesapeake,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.7,11.6,13.8,Dale City,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.5,16.9,20.1,Danville,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.3,13,15.6,Hampton,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.3,12,14.6,Harrisonburg,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.3,16.7,19.9,Hopewell,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,10.5,9.5,11.5,Leesburg,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,11.8,14.4,Lynchburg,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.4,7.6,9.2,McLean,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,18.3,16.7,19.9,Martinsville,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.4,12.1,14.7,Newport News,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,11.9,14.3,Norfolk,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,17.3,15.7,18.9,Petersburg,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.1,13.7,16.5,Portsmouth,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.5,8.6,10.4,Reston,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,11.7,14.1,Richmond,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,15.4,14,16.8,Roanoke,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.3,12.1,14.5,Suffolk,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.1,11,13.2,Virginia Beach,VA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.1,11.4,12.8,Auburn,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9.9,9,10.8,Bainbridge Island,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,8.3,7.8,8.8,Bellevue,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.3,11.3,13.3,Bellingham,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,12.1,13.7,Burien,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.9,12,13.8,Everett,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.4,11.6,13.2,Federal Way,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.3,13.1,15.5,Kennewick,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.2,11.4,13,Kent,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,9,8.4,9.6,Kirkland,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,13.1,12,14.2,Lacey,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.7,13.7,15.7,Lakewood,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.6,11.7,13.5,Marysville,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,12.8,11.8,13.8,Olympia,WA,1 year modeled estimate,PLACES
Frequent Physical Distress,Total,2022,14.9,13.6,16.2,Pasco,WA,1 year modeled estimate,PLACES
